#Position (bp)	Coverage
3.3092446E7	52.50793806350451
3.3318333E7	1.1728848582252325
3.354422E7	20.234911064214653
3.3770107E7	17.2802728823195
3.3995994E7	3.7829423846070696
3.4221881E7	9.080799836768007
3.4447768E7	22.092613198664726
3.4673655E7	26.631156971309412
3.4899542E7	1.9556742793401045
3.5125429E7	51.67965367965368
3.5351316E7	0.0
3.5577203E7	0.0
3.580309E7	0.0
3.6028977E7	0.0
3.6254864E7	0.0
3.6480751E7	0.0
3.6706638E7	0.0
3.6932525E7	0.0
3.7158412E7	0.0
3.7384299E7	0.0
3.7610186E7	0.0
3.7836073E7	0.0
3.806196E7	0.0
3.8287847E7	0.0
3.8513734E7	0.0
3.8739621E7	0.0
3.8965508E7	0.0
3.9191395E7	0.0
3.9417282E7	0.0
3.9643169E7	0.0
3.9869056E7	0.0
4.0094943E7	0.0
4.032083E7	0.0
4.0546717E7	0.0
4.0772604E7	0.0
4.0998491E7	0.0
4.1224378E7	0.0
4.1450265E7	0.0
4.1676152E7	0.0
4.1902039E7	0.0
4.2127926E7	0.0
4.2353813E7	0.0
4.25797E7	0.0
4.2805587E7	0.0
4.3031474E7	0.0
4.3257361E7	0.0
4.3483248E7	0.0
4.3709135E7	0.0
4.3935022E7	0.0
4.4160909E7	0.0
4.4386796E7	0.0
4.4612683E7	0.0
4.483857E7	0.0
4.5064457E7	0.0
4.5290344E7	0.0
4.5516231E7	0.0
4.5742118E7	0.0
4.5968005E7	0.0
4.6193892E7	0.0
4.6419779E7	25.068689422671724
4.6645666E7	27.91328325805405
4.6871553E7	18.642952963863504
4.709744E7	16.25309543119762
4.7323327E7	18.49861572535991
4.7549214E7	40.106499672560574
4.7775101E7	23.283480544282646
4.8000988E7	0.2555632823365786
4.8226875E7	24.75005570823739
4.8452762E7	24.392805392805393
4.8678649E7	32.24789852897028
4.8904536E7	0.0
4.9130423E7	0.0
4.935631E7	25.424522731745718
4.9582197E7	27.16907957307408
4.9808084E7	6.295081967213115
5.0033971E7	27.87724358974359
5.0259858E7	26.977236479628825
5.0485745E7	10.899188269180414
5.0711632E7	12.984817762457546
5.0937519E7	34.59895770209672
5.1163406E7	31.79555044112006
5.1389293E7	13.94693504117109
5.161518E7	60.02204120747484
5.1841067E7	0.0
5.2066954E7	0.05343915343915344
5.2292841E7	0.3224821973550356
5.2518728E7	15.488452088452089
5.2744615E7	96.40060851926978
5.2970502E7	26.962522226781562
5.3196389E7	17.989385015751267
5.3422276E7	24.795983569146507
5.3648163E7	18.906777135363892
5.387405E7	17.31076286221171
5.4099937E7	4.7552465233881165
5.4325824E7	8.604602510460252
5.4551711E7	0.0
5.4777598E7	0.0
5.5003485E7	14.058560110230795
5.5229372E7	0.0
5.5455259E7	17.39216415597297
5.5681146E7	23.285156621917547
5.5907033E7	31.458379496270034
5.613292E7	17.656939605110338
5.6358807E7	30.079509944943208
5.6584694E7	25.18184668989547
5.6810581E7	19.751825387528797
5.7036468E7	25.964796818550983
5.7262355E7	22.91429573622262
5.7488242E7	25.82476171887707
5.7714129E7	19.683683195015924
5.7940016E7	18.089931959372844
5.8165903E7	24.689697899457162
5.839179E7	26.83089008907905
5.8617677E7	23.321927859735847
5.8843564E7	26.969298816183166
5.9069451E7	124.18281938325991
5.9295338E7	0.0
5.9521225E7	0.0
5.9747112E7	73.17510259917921
5.9972999E7	6.462063492063492
6.0198886E7	0.09926289926289926
6.0424773E7	4.044511668107174
6.065066E7	17.367094626723727
6.0876547E7	0.0
6.1102434E7	111.84078212290503
6.1328321E7	0.0
6.1554208E7	0.0
6.1780095E7	8.64034587609274
6.2005982E7	20.965922444183313
6.2231869E7	0.0
6.2457756E7	0.0
6.2683643E7	0.0
6.290953E7	0.0
6.3135417E7	50.87513691128149
6.3361304E7	49.31918505942275
6.3587191E7	0.0
6.3813078E7	0.0
6.4038965E7	0.0
6.4264852E7	62.40179372197309
6.4490739E7	0.0
6.4716626E7	27.223988439306357
6.4942513E7	17.733853006681514
6.51684E7	3.806924101198402
6.5394287E7	26.651830581478823
6.5620174E7	7.53170731707317
6.5846061E7	0.0
6.6071948E7	0.0
6.6297835E7	8.52675585284281
6.6523722E7	22.031356776765374
6.6749609E7	27.481786202285083
6.6975496E7	21.6913845859629
6.7201383E7	25.902747897516136
6.742727E7	25.229536746778127
6.7653157E7	27.9038516173546
6.7879044E7	32.33951635358879
6.8104931E7	26.262132153117477
6.8330818E7	27.18770060026951
6.8556705E7	47.59461243892777
6.8782592E7	29.98536609482375
6.9008479E7	25.585493965131874
6.9234366E7	30.89972685451409
6.9460253E7	22.193147307870948
6.968614E7	39.29413487588782
6.9912027E7	39.160714853563135
7.0137914E7	17.881604152505716
7.0363801E7	17.830039624818177
7.0589688E7	23.94888985189528
7.0815575E7	18.524690028612742
7.1041462E7	24.256103125712983
7.1267349E7	28.867198024247866
7.1493236E7	27.118323837529864
7.1719123E7	27.130645110951594
7.194501E7	32.34881816981381
7.2170897E7	29.317199033248414
7.2396784E7	14.582159624413146
7.2622671E7	0.11104600058599473
7.2848558E7	43.13758061364081
7.3074445E7	20.312196812196813
7.3300332E7	0.0
7.3526219E7	0.07616892911010557
7.3752106E7	0.0
7.3977993E7	114.6394399066511
7.420388E7	45.384959349593494
7.4429767E7	49.910693155633055
7.4655654E7	35.05034137897875
7.4881541E7	17.891018907563026
7.5107428E7	28.108277676583686
7.5333315E7	27.738780618630432
7.5559202E7	27.937222741769176
7.5785089E7	22.017411491584447
7.6010976E7	0.0
7.6236863E7	51.969256335687575
7.646275E7	14.496107483676544
7.6688637E7	6.870281928824526
7.6914524E7	0.0
7.7140411E7	19.853886853886856
7.7366298E7	21.52244180939833
7.7592185E7	0.0
7.7818072E7	31.971626297577856
7.8043959E7	50.595266868076536
7.8269846E7	21.858569051580698
7.8495733E7	31.046768260641095
7.872162E7	0.0
7.8947507E7	59.22083333333333
7.9173394E7	31.837172359015092
7.9399281E7	0.0
7.9625168E7	6.879137906747429
7.9851055E7	0.10768916989598205
8.0076942E7	0.0
8.0302829E7	0.10316649642492338
8.0528716E7	4.534269662921348
8.0754603E7	9.438977512973285
8.098049E7	17.8720365189221
8.1206377E7	22.41127315727237
8.1432264E7	18.401134521880063
8.1658151E7	13.613702761285458
8.1884038E7	16.625418499310708
8.2109925E7	12.512015483038546
8.2335812E7	0.3402061855670103
8.2561699E7	28.403473613894455
8.2787586E7	1.4728857890148213
8.3013473E7	2.6415698838606327
8.323936E7	12.273338312173264
8.3465247E7	15.042682926829269
8.3691134E7	21.744232036914962
8.3917021E7	11.517842571941468
8.4142908E7	22.46563294972744
8.4368795E7	23.32339923281204
8.4594682E7	21.648453564983843
8.4820569E7	23.16237823929425
8.5046456E7	29.528391689429682
8.5272343E7	1.5655711550733886
8.549823E7	0.0
8.5724117E7	21.422668405851113
8.5950004E7	26.00921085387105
8.6175891E7	0.25312855517633676
8.6401778E7	17.575082858842524
8.6627665E7	20.625520854820742
8.6853552E7	0.11831230969986951
8.7079439E7	0.21175213675213675
8.7305326E7	11.926984740197025
8.7531213E7	26.85592943482522
8.77571E7	18.53434672457474
8.7982987E7	22.02018004501125
8.8208874E7	8.93465001452222
8.8434761E7	27.57671161146747
8.8660648E7	13.44612556561086
8.8886535E7	15.580561883067578
8.9112422E7	6.663789977518312
8.9338309E7	17.161287416383253
8.9564196E7	14.581946275543837
8.9790083E7	23.212503975646328
9.001597E7	32.94404056448164
9.02418335E7	70.09093915343915
