#Position (bp)	mapping quality
2.2475757E7	3.830150787515771
2.2701644E7	0.0
2.2927531E7	41.97985156811109
2.3153418E7	41.958221555401025
2.3379305E7	41.91435205090721
2.3605192E7	41.930349812642625
2.3831079E7	41.93230168058723
2.4056966E7	41.94165871642708
2.4282853E7	41.51375601237476
2.450874E7	41.94601191152367
2.4734627E7	41.95414762681399
2.4960514E7	41.81613451519136
2.5186401E7	41.88112332478719
2.5412288E7	41.99525179313897
2.5638175E7	42.0
2.5864062E7	42.0
2.6089949E7	31.730600103837098
2.6315836E7	0.0
2.6541723E7	0.0
2.676761E7	0.0
2.6993497E7	41.94084084084084
2.7219384E7	41.76216360473226
2.7445271E7	41.960963020137
2.7671158E7	41.99274413794218
2.7897045E7	41.98516147272611
2.8122932E7	41.94767050912584
2.8348819E7	19.359191629088667
2.8574706E7	19.521053555778437
2.8800593E7	27.51555450847597
2.902648E7	25.153869357757912
2.9252367E7	22.88372863115195
2.9478254E7	3.355335314031623
2.9704141E7	35.29204910054144
2.9930028E7	41.898530327613614
3.0155915E7	15.12095756683962
3.0381802E7	31.061621983350275
3.0607689E7	41.01776458090691
3.0833576E7	41.87056309824973
3.1059463E7	41.90479206179625
3.128535E7	41.42277581379954
3.1511237E7	41.01818930586034
3.1737124E7	31.543743487464255
3.1963011E7	35.23854602657378
3.2188898E7	5.452256575441706
3.2414785E7	41.32587660533666
3.2640672E7	1.0
3.2866559E7	1.8381148718613154
3.3092446E7	1.20551110414322
3.3318333E7	1.0
3.354422E7	41.52047402233638
3.3770107E7	5.5023742159056015
3.3995994E7	37.246485312607156
3.4221881E7	35.06063363667004
3.4447768E7	40.38826382754506
3.4673655E7	40.50901353954738
3.4899542E7	41.5739545495482
3.5125429E7	25.30286240815643
3.5351316E7	0.0
3.5577203E7	0.0
3.580309E7	0.0
3.6028977E7	0.0
3.6254864E7	0.0
3.6480751E7	0.0
3.6706638E7	0.0
3.6932525E7	0.0
3.7158412E7	0.0
3.7384299E7	0.0
3.7610186E7	0.0
3.7836073E7	0.0
3.806196E7	0.0
3.8287847E7	0.0
3.8513734E7	0.0
3.8739621E7	0.0
3.8965508E7	0.0
3.9191395E7	0.0
3.9417282E7	0.0
3.9643169E7	0.0
3.9869056E7	0.0
4.0094943E7	0.0
4.032083E7	0.0
4.0546717E7	0.0
4.0772604E7	0.0
4.0998491E7	0.0
4.1224378E7	0.0
4.1450265E7	0.0
4.1676152E7	0.0
4.1902039E7	0.0
4.2127926E7	0.0
4.2353813E7	0.0
4.25797E7	0.0
4.2805587E7	0.0
4.3031474E7	0.0
4.3257361E7	0.0
4.3483248E7	0.0
4.3709135E7	0.0
4.3935022E7	0.0
4.4160909E7	0.0
4.4386796E7	0.0
4.4612683E7	0.0
4.483857E7	0.0
4.5064457E7	0.0
4.5290344E7	0.0
4.5516231E7	0.0
4.5742118E7	0.0
4.5968005E7	0.0
4.6193892E7	0.0
4.6419779E7	41.8733694190425
4.6645666E7	41.0531947515084
4.6871553E7	41.9192685553924
4.709744E7	41.991560240983894
4.7323327E7	41.925258541987816
4.7549214E7	41.95976046095346
4.7775101E7	41.89086425828809
4.8000988E7	42.0
4.8226875E7	41.88765493232496
4.8452762E7	41.94969872438899
4.8678649E7	41.90981704606548
4.8904536E7	0.0
4.9130423E7	0.0
4.935631E7	41.980910653186974
4.9582197E7	41.98047070995445
4.9808084E7	41.940448113207545
5.0033971E7	39.976467341940975
5.0259858E7	41.879826348206514
5.0485745E7	41.87295790889871
5.0711632E7	41.91609067290256
5.0937519E7	41.94371856128011
5.1163406E7	41.960429962239566
5.1389293E7	41.713723432170035
5.161518E7	38.56957195088851
5.1841067E7	0.0
5.2066954E7	42.0
5.2292841E7	42.0
5.2518728E7	41.61543830705289
5.2744615E7	41.84002272464256
5.2970502E7	41.9570014660897
5.3196389E7	41.967329193965305
5.3422276E7	41.924065222069935
5.3648163E7	41.962526003727994
5.387405E7	41.9983260739602
5.4099937E7	41.88314634621861
5.4325824E7	38.287527352297595
5.4551711E7	0.0
5.4777598E7	0.0
5.5003485E7	39.168884151720086
5.5229372E7	0.0
5.5455259E7	41.710047655879634
5.5681146E7	39.952848743069296
5.5907033E7	22.69984856133266
5.613292E7	41.919898701704476
5.6358807E7	41.92798380035387
5.6584694E7	39.95635648156476
5.6810581E7	40.92903626271092
5.7036468E7	41.86295483349063
5.7262355E7	41.832950921445395
5.7488242E7	41.88694876675161
5.7714129E7	41.92587273674228
5.7940016E7	41.91058417370764
5.8165903E7	41.33153299987334
5.839179E7	41.80243276309185
5.8617677E7	41.94174402520514
5.8843564E7	41.89239941537675
5.9069451E7	41.996346157257136
5.9295338E7	0.0
5.9521225E7	0.0
5.9747112E7	41.99371856947898
5.9972999E7	41.98703053228857
6.0198886E7	40.0
6.0424773E7	41.229618548990274
6.065066E7	41.99195027790707
6.0876547E7	0.0
6.1102434E7	41.97162766302855
6.1328321E7	0.0
6.1554208E7	0.0
6.1780095E7	41.97837921061024
6.2005982E7	42.0
6.2231869E7	0.0
6.2457756E7	0.0
6.2683643E7	0.0
6.290953E7	0.0
6.3135417E7	41.99728734741329
6.3361304E7	42.0
6.3587191E7	0.0
6.3813078E7	0.0
6.4038965E7	0.0
6.4264852E7	41.98258070079623
6.4490739E7	0.0
6.4716626E7	41.705132968841234
6.4942513E7	41.99557927786499
6.51684E7	41.98437682173254
6.5394287E7	41.95016969239886
6.5620174E7	41.94430051813472
6.5846061E7	0.0
6.6071948E7	0.0
6.6297835E7	41.95018631104138
6.6523722E7	41.96442286100166
6.6749609E7	41.94738868771627
6.6975496E7	41.167995380176635
6.7201383E7	41.95818444600069
6.742727E7	41.94047371023653
6.7653157E7	41.914480679191826
6.7879044E7	41.96300655369627
6.8104931E7	41.774999260857996
6.8330818E7	41.950079573493284
6.8556705E7	41.80446628231521
6.8782592E7	41.68158030977026
6.9008479E7	41.968965532303365
6.9234366E7	41.914561607157395
6.9460253E7	41.86163557450207
6.968614E7	41.89353663536076
6.9912027E7	15.526239416250435
7.0137914E7	18.32800558439135
7.0363801E7	32.64972607267689
7.0589688E7	41.95927582063053
7.0815575E7	41.94496004039142
7.1041462E7	41.959890231341916
7.1267349E7	41.98720586119332
7.1493236E7	41.88676713376003
7.1719123E7	41.78486540211413
7.194501E7	41.90683474734016
7.2170897E7	33.53020384700223
7.2396784E7	41.9393746537085
7.2622671E7	42.0
7.2848558E7	41.89722819972667
7.3074445E7	41.94342186815874
7.3300332E7	0.0
7.3526219E7	42.0
7.3752106E7	0.0
7.3977993E7	41.98424363332858
7.420388E7	39.48974894085824
7.4429767E7	16.979492548189704
7.4655654E7	40.745454246155916
7.4881541E7	41.25737938322887
7.5107428E7	41.79417207289589
7.5333315E7	25.569878542162176
7.5559202E7	32.94038020163664
7.5785089E7	41.963895332489805
7.6010976E7	0.0
7.6236863E7	41.10271004876489
7.646275E7	41.99230815872218
7.6688637E7	41.55737190267967
7.6914524E7	0.0
7.7140411E7	41.88160349316332
7.7366298E7	41.89509576261157
7.7592185E7	0.0
7.7818072E7	40.43314790363428
7.8043959E7	41.63465768066384
7.8269846E7	41.98401461520895
7.8495733E7	41.74452455908737
7.872162E7	0.0
7.8947507E7	41.99628860901991
7.9173394E7	41.99391263129007
7.9399281E7	0.0
7.9625168E7	41.67580628647487
7.9851055E7	42.0
8.0076942E7	0.0
8.0302829E7	42.0
8.0528716E7	42.0
8.0754603E7	41.981226201869234
8.098049E7	41.829921561519
8.1206377E7	41.65571236109987
8.1432264E7	41.23294449236955
8.1658151E7	41.92218337890693
8.1884038E7	41.85904325679651
8.2109925E7	41.944654028598926
8.2335812E7	42.0
8.2561699E7	40.482149576669805
8.2787586E7	41.86657985083462
8.3013473E7	42.0
8.323936E7	42.0
8.3465247E7	42.0
8.3691134E7	41.99618019765961
8.3917021E7	41.910776569492164
8.4142908E7	41.732529611148436
8.4368795E7	41.93757828017661
8.4594682E7	41.071903090173514
8.4820569E7	41.923694619782346
8.5046456E7	41.87229086220067
8.5272343E7	41.995719963313974
8.549823E7	0.0
8.5724117E7	41.90501436309825
8.5950004E7	41.81789641937614
8.6175891E7	42.0
8.6401778E7	41.233914876744386
8.6627665E7	41.09382688391853
8.6853552E7	42.0
8.7079439E7	41.59233097880929
8.7305326E7	41.95480408987357
8.7531213E7	41.91671532491546
8.77571E7	41.85421320669239
8.7982987E7	26.67330655574066
8.8208874E7	36.52779403159742
8.8434761E7	41.7085045227228
8.8660648E7	41.849748135996045
8.8886535E7	41.72633951200301
8.9112422E7	40.61822673501148
8.9338309E7	41.93164983253362
8.9564196E7	41.91766238242831
8.9790083E7	41.581032093391066
9.001597E7	39.087355968013014
9.02418335E7	41.462459012526246
